ID_x,First Name_x,Last Name_x,Team,Position,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,gameweek,team_position,team_id,ID_y,First Name_y,Last Name_y,short_name,waiver_pick,Team Name
503,Son,Heung-min,18,3,55,0,1,0,1,0,0,0,0,0,0,0,19,27.0,31.6,0.0,5.9,1,0.0,0.54,0.54,1.39,4,False,10,5.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
578,Riccardo,Calafiori,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,10,14.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
18,William,Saliba,1,2,90,0,0,0,1,0,0,0,0,0,0,0,19,18.8,2.7,2.0,2.4,1,0.0,0.24,0.24,0.53,2,False,10,14.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
110,Yoane,Wissa,4,4,71,0,0,1,0,0,0,0,0,0,0,0,7,0.0,4.8,0.0,0.3,1,0.0,0.01,0.01,0.75,2,False,10,11.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
148,Danny,Welbeck,5,4,90,0,1,0,2,0,0,0,0,0,0,0,17,21.4,16.0,21.0,5.8,1,0.26,0.02,0.28,1.65,5,False,10,9.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
177,Noni,Madueke,6,3,70,0,0,0,1,0,0,0,0,0,0,0,1,0.6,2.9,12.0,1.6,1,0.53,0.03,0.56,1.76,2,False,10,8.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
185,Robert,Sánchez,6,1,90,0,0,0,1,0,0,0,0,0,3,0,8,19.4,0.0,0.0,1.9,1,0.0,0.0,0.0,1.98,3,False,10,12.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
252,Raúl,Jiménez,9,4,72,0,0,0,1,0,0,0,0,0,0,0,7,4.6,4.1,20.0,2.9,1,0.08,0.01,0.09,0.18,2,False,10,10.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
328,Mohamed,Salah,12,3,90,1,0,0,1,0,0,0,0,0,0,2,31,38.8,21.8,49.0,11.0,1,0.53,0.12,0.65,1.01,9,False,10,6.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
339,Virgil,van Dijk,12,2,90,0,1,0,1,0,0,0,0,0,0,0,14,38.4,11.3,2.0,5.2,1,0.0,0.01,0.01,1.01,5,False,10,15.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
340,Manuel,Akanji,13,2,90,0,0,0,2,0,0,0,0,0,0,0,9,10.2,1.7,0.0,1.2,1,0.0,0.02,0.02,2.04,1,False,10,4.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
342,Bernardo,Veiga de Carvalho e Silva,13,3,90,0,0,0,2,0,0,0,0,0,0,0,11,8.0,21.3,15.0,4.4,1,0.09,0.13,0.22,2.04,2,False,10,7.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
347,Ederson,Santana de Moraes,13,1,90,0,0,0,2,0,0,0,0,0,4,0,12,35.4,0.0,0.0,3.5,1,0.0,0.0,0.0,2.04,2,False,10,1.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
355,Rico,Lewis,13,2,17,0,0,0,0,0,0,0,0,0,0,0,5,5.8,15.8,2.0,2.4,0,0.0,0.07,0.07,0.1,1,False,10,2.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
491,Brennan,Johnson,18,3,90,1,0,0,1,0,0,0,0,0,0,1,30,38.6,2.5,43.0,8.4,1,0.59,0.03,0.62,1.86,8,False,10,13.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
533,Rayan,Aït-Nouri,20,2,90,0,0,0,2,0,0,0,0,0,0,0,-2,5.4,2.8,8.0,1.6,1,0.07,0.02,0.09,2.51,1,False,10,3.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
618,Georginio,Rutter,5,3,90,0,0,0,2,0,0,0,0,0,0,0,8,17.8,14.1,28.0,6.0,1,0.34,0.02,0.36,1.65,2,False,10,5.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
3,Gabriel,dos Santos Magalhães,1,2,90,0,0,0,1,0,0,0,0,0,0,0,9,17.6,14.3,2.0,3.4,1,0.0,0.1,0.1,0.53,2,False,10,14.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
4,Kai,Havertz,1,4,90,0,0,0,1,0,0,0,1,0,0,0,4,5.6,11.8,4.0,2.1,1,0.0,0.42,0.42,0.53,1,False,10,11.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
268,Liam,Delap,10,4,74,0,0,1,0,0,0,0,0,0,0,0,7,2.8,11.3,2.0,1.6,1,0.0,0.01,0.01,0.39,2,False,10,10.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
310,Alisson,Ramses Becker,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,10,12.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
311,Trent,Alexander-Arnold,12,2,90,0,0,0,1,0,0,0,0,0,0,0,26,34.4,27.0,4.0,6.5,1,0.0,0.1,0.1,1.01,2,False,10,2.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
325,Caoimhin,Kelleher,12,1,90,0,0,0,1,0,0,0,0,0,4,0,12,22.6,0.0,0.0,2.3,1,0.0,0.0,0.0,1.01,3,False,10,1.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
326,Ibrahima,Konaté,12,2,45,0,0,0,1,0,0,0,0,0,0,0,-1,7.0,0.2,13.0,2.0,1,0.37,0.0,0.37,0.77,1,False,10,4.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
327,Luis,Díaz,12,3,24,0,0,0,0,0,0,0,0,0,0,0,0,2.6,11.1,2.0,1.6,0,0.0,0.02,0.02,0.24,1,False,10,7.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
345,Kevin,De Bruyne,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,10,15.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
348,Phil,Foden,13,3,90,0,0,0,2,0,0,0,0,0,0,0,16,2.6,23.0,18.0,4.4,1,0.35,0.69,1.04,2.04,2,False,10,5.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
366,Bruno,Borges Fernandes,14,3,90,1,0,0,1,0,0,0,0,0,0,3,41,53.8,50.6,32.0,13.6,1,1.27,0.1,1.37,1.11,10,True,10,8.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
369,Diogo,Dalot Teixeira,14,2,90,0,0,0,1,0,0,0,1,0,0,0,4,19.0,0.9,0.0,2.0,1,0.0,0.01,0.01,1.11,1,False,10,3.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
447,Chris,Wood,16,4,78,1,0,1,0,0,0,0,0,0,0,1,37,36.4,5.0,36.0,7.7,1,0.78,0.01,0.79,0.13,7,False,10,9.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
492,Dejan,Kulusevski,18,3,90,0,1,0,1,0,0,0,0,0,0,0,18,34.4,36.4,6.0,7.7,1,0.0,0.37,0.37,1.86,5,False,10,6.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
505,Destiny,Udogie,18,2,81,0,0,0,1,0,0,0,0,0,0,0,12,10.6,23.5,4.0,3.8,1,0.0,0.16,0.16,1.84,2,False,10,13.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
6,Jurriën,Timber,1,2,70,0,0,0,1,0,0,0,1,0,0,0,5,3.4,14.0,7.0,2.4,1,0.04,0.11,0.15,0.48,1,False,10,4.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
15,David,Raya Martin,1,1,90,0,0,0,1,0,0,0,0,0,3,0,11,22.8,0.0,0.0,2.3,1,0.0,0.0,0.0,0.53,3,False,10,12.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
24,Benjamin,White,1,2,19,0,0,0,0,0,0,0,0,0,0,0,6,7.4,17.8,2.0,2.7,0,0.0,0.03,0.03,0.04,1,False,10,3.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
38,Jhon,Durán,2,4,21,0,0,0,3,0,0,0,0,0,0,0,2,0.0,0.2,0.0,0.0,0,0.0,0.0,0.0,1.48,1,False,10,10.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
88,Nathan,Collins,4,2,90,0,0,0,2,0,0,0,0,0,0,0,7,24.8,1.1,4.0,3.0,1,0.0,0.0,0.0,1.37,1,False,10,5.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
136,Mitoma,Kaoru,5,3,86,0,0,0,2,0,0,0,0,0,0,0,9,7.8,31.5,19.0,5.8,1,0.11,0.2,0.31,1.65,2,False,10,15.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
180,Nicolas,Jackson,6,4,90,0,0,0,1,0,0,0,1,0,0,0,12,16.2,12.9,25.0,5.4,1,0.08,0.05,0.13,1.98,1,False,10,11.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
235,Jordan,Pickford,8,1,90,0,0,0,1,0,0,0,0,0,1,0,7,12.6,0.1,0.0,1.3,1,0.0,0.01,0.01,0.74,2,False,10,1.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
335,Andrew,Robertson,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,10,13.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
351,Erling,Haaland,13,4,90,0,0,0,2,0,0,0,0,0,0,0,-1,3.2,0.6,69.0,7.3,1,0.88,0.02,0.9,2.04,2,False,10,9.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
356,Matheus Luiz,Nunes,13,3,90,0,0,0,2,0,0,0,0,0,0,0,15,25.4,65.4,22.0,11.3,1,0.0,0.48,0.48,2.04,2,False,10,7.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
385,Marcus,Rashford,14,3,72,0,0,1,0,0,0,0,1,0,0,0,-5,0.0,3.8,15.0,1.9,1,0.23,0.01,0.24,0.92,2,False,10,6.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
392,Harvey,Barnes,15,3,5,0,0,0,0,0,0,0,0,0,0,0,6,4.2,10.5,2.0,1.7,0,0.0,0.41,0.41,0.33,1,False,10,14.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
494,James,Maddison,18,3,8,1,0,0,0,0,0,0,0,0,0,0,21,32.4,1.9,7.0,4.1,0,0.12,0.02,0.14,0.02,6,False,10,8.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
495,Pedro,Porro,18,2,90,0,0,0,1,0,0,0,1,0,0,0,5,5.0,4.6,8.0,1.8,1,0.04,0.02,0.06,1.86,1,False,10,2.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
17,Bukayo,Saka,1,3,90,0,0,0,1,0,0,0,0,0,0,0,9,7.4,22.9,17.0,4.7,1,0.2,0.25,0.45,0.53,2,False,10,9.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
19,Emile,Smith Rowe,9,3,81,0,0,0,1,0,0,0,0,0,0,0,19,21.8,57.0,26.0,10.5,1,0.12,0.29,0.41,0.18,2,False,10,7.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
58,Ollie,Watkins,2,4,90,0,0,0,4,0,0,0,0,0,0,0,-6,0.0,0.5,10.0,0.6,1,0.46,0.0,0.46,2.44,2,False,10,11.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
99,Bryan,Mbeumo,4,3,86,0,0,1,0,0,0,0,0,0,0,0,8,3.4,2.1,0.0,0.6,1,0.0,0.01,0.01,0.9,3,False,10,6.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
228,Michael,Keane,8,2,90,0,0,0,1,0,0,0,1,0,0,0,2,13.6,0.6,19.0,3.3,1,0.1,0.0,0.1,0.74,1,False,10,3.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
230,Dwight,McNeil,8,3,90,0,0,0,1,0,0,0,0,0,0,0,14,12.8,26.8,2.0,4.2,1,0.0,0.09,0.09,0.74,2,False,10,8.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
238,Ashley,Young,8,2,90,0,0,0,1,0,0,0,0,0,0,0,6,13.2,32.4,2.0,4.8,1,0.0,0.04,0.04,0.74,2,False,10,2.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
316,Darwin,Núñez Ribeiro,12,4,76,0,0,0,1,0,0,0,0,0,0,0,11,7.6,11.3,29.0,4.8,1,0.07,0.03,0.1,0.89,2,False,10,13.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
380,Lisandro,Martínez,14,2,90,0,0,0,1,0,0,0,1,0,0,0,4,16.6,0.6,0.0,1.7,1,0.0,0.0,0.0,1.11,1,False,10,15.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
383,André,Onana,14,1,90,0,0,0,1,0,0,0,0,0,2,0,9,13.2,0.0,0.0,1.3,1,0.0,0.0,0.0,1.11,2,False,10,12.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
422,Ola,Aina,16,2,88,1,0,1,0,0,0,0,0,0,0,3,44,49.6,12.7,11.0,7.3,1,0.07,0.03,0.1,0.13,15,True,10,4.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
514,Jarrod,Bowen,19,3,90,0,0,0,3,0,0,0,0,0,0,0,15,14.0,17.3,10.0,4.1,1,0.04,0.06,0.1,2.17,2,False,10,5.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
541,Matheus,Santos Carneiro Da Cunha,20,4,90,0,1,0,2,0,0,0,0,0,0,1,29,27.2,40.8,13.0,8.1,1,0.11,0.22,0.33,2.51,6,False,10,10.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
568,Arijanet,Muric,10,1,90,0,0,0,1,0,0,0,1,0,4,0,8,25.4,0.0,0.0,2.5,1,0.0,0.0,0.0,1.55,2,False,10,1.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
593,Matthijs,de Ligt,14,2,90,0,0,0,1,0,0,0,0,0,0,0,9,14.4,0.3,0.0,1.5,1,0.0,0.0,0.0,1.11,2,False,10,14.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
9,Gabriel,Martinelli Silva,1,3,70,1,0,0,1,0,0,0,0,0,0,0,25,0.0,0.0,0.0,0.0,1,0.48,0.0,0.48,1.23,7,False,11,6.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
36,Lucas,Digne,2,2,73,0,0,0,1,0,0,0,0,0,0,0,7,12.8,33.0,9.0,5.5,1,0.23,0.15,0.38,1.35,2,False,11,13.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
54,Morgan,Rogers,2,3,90,0,0,0,2,0,0,0,1,0,0,0,2,4.2,28.5,6.0,3.9,1,0.22,0.03,0.25,2.02,1,False,11,7.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
82,Dominic,Solanke-Mitchell,18,4,90,0,0,0,2,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,1,0.38,0.02,0.4,1.74,2,False,11,11.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
182,Cole,Palmer,6,3,86,0,0,0,1,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,1,0.15,0.01,0.16,0.95,2,False,11,8.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
255,Antonee,Robinson,9,2,90,0,0,1,0,0,0,0,0,0,0,0,24,12.4,18.5,10.0,4.1,1,0.06,0.05,0.11,1.52,6,False,11,3.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
306,Jamie,Vardy,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,11,10.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
317,Diogo,Teixeira da Silva,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,11,15.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
350,Joško,Gvardiol,13,2,90,0,0,0,2,0,0,0,0,0,0,0,-1,13.2,3.9,4.0,2.1,1,0.05,0.03,0.08,2.29,1,False,11,4.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
401,Alexander,Isak,15,4,90,1,1,0,1,0,0,0,0,0,0,0,34,0.0,0.0,0.0,0.0,1,0.55,0.24,0.79,0.58,9,False,11,9.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
413,Nick,Pope,15,1,90,0,0,0,1,0,0,0,0,0,2,0,9,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.58,2,False,11,12.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
503,Son,Heung-min,18,3,90,0,0,0,2,0,0,0,0,0,0,0,19,0.0,0.0,0.0,0.0,1,0.11,0.48,0.59,1.74,2,False,11,5.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
508,Guglielmo,Vicario,18,1,90,0,0,0,2,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.74,1,False,11,1.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
578,Riccardo,Calafiori,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,11,14.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
594,Noussair,Mazraoui,14,2,90,0,0,1,0,0,0,0,0,0,0,0,31,0.0,0.0,0.0,0.0,1,0.02,0.23,0.25,0.77,6,False,11,2.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
18,William,Saliba,1,2,86,0,0,0,1,0,0,0,0,0,0,0,15,0.0,0.0,0.0,0.0,1,0.0,0.01,0.01,1.3,2,False,11,15.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
70,Milos,Kerkez,3,2,90,0,0,0,3,0,0,0,0,0,0,0,5,19.0,17.7,6.0,4.3,1,0.0,0.1,0.1,1.54,1,False,11,4.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
83,Marcus,Tavernier,3,3,23,0,0,0,0,0,0,0,0,0,0,0,8,10.4,19.7,0.0,3.0,0,0.0,0.36,0.36,0.54,1,False,11,5.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
110,Yoane,Wissa,4,4,90,2,0,0,2,0,0,0,0,0,0,3,60,67.4,6.0,46.0,11.9,1,0.62,0.02,0.64,2.6,13,True,11,9.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
148,Danny,Welbeck,5,4,90,0,0,0,1,0,0,0,0,0,0,0,2,2.4,2.6,12.0,1.7,1,0.3,0.01,0.31,2.22,2,False,11,10.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
252,Raúl,Jiménez,9,4,74,0,1,1,0,0,0,0,0,0,0,0,16,13.6,19.0,11.0,4.4,1,0.13,0.18,0.31,1.48,5,False,11,11.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
328,Mohamed,Salah,12,3,90,1,1,1,0,0,0,0,0,0,0,3,42,58.6,27.5,48.0,13.4,1,0.78,0.28,1.06,1.5,14,True,11,6.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
339,Virgil,van Dijk,12,2,90,0,0,1,0,0,0,0,0,0,0,0,28,22.0,12.2,0.0,3.4,1,0.0,0.02,0.02,1.5,6,False,11,2.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
347,Ederson,Santana de Moraes,13,1,90,0,0,0,2,0,0,0,0,0,2,0,11,25.0,0.0,0.0,2.5,1,0.0,0.0,0.0,2.29,1,False,11,12.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
355,Rico,Lewis,13,2,90,0,0,0,2,0,0,0,1,0,0,0,5,7.4,4.8,2.0,1.4,1,0.0,0.02,0.02,2.29,0,False,11,14.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
398,Anthony,Gordon,15,3,79,0,0,0,1,0,0,0,0,0,0,0,14,0.0,0.0,0.0,0.0,1,0.2,0.39,0.59,0.56,2,False,11,8.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
443,Matz,Sels,16,1,90,0,0,0,3,0,0,0,0,0,3,0,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.56,2,False,11,1.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
491,Brennan,Johnson,18,3,83,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.77,0.02,0.79,1.72,2,False,11,7.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
533,Rayan,Aït-Nouri,20,2,90,0,0,1,0,0,0,0,0,0,0,0,19,11.2,1.8,13.0,2.6,1,0.09,0.08,0.17,0.66,6,False,11,3.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
618,Georginio,Rutter,5,3,65,0,0,0,1,0,0,0,0,0,0,0,-2,0.0,3.5,4.0,0.4,1,0.18,0.0,0.18,2.03,2,False,11,13.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
3,Gabriel,dos Santos Magalhães,1,2,86,0,0,0,1,0,0,0,0,0,0,0,15,0.0,0.0,0.0,0.0,1,0.0,0.23,0.23,1.3,2,False,11,14.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
4,Kai,Havertz,1,4,86,0,0,0,1,0,0,0,1,0,0,0,2,0.0,0.0,0.0,0.0,1,0.0,0.01,0.01,1.3,1,False,11,11.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
268,Liam,Delap,10,4,69,1,1,0,1,0,0,0,1,0,0,0,41,0.0,0.0,0.0,0.0,1,0.99,0.04,1.03,1.28,8,False,11,10.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
310,Alisson,Ramses Becker,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,11,12.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
311,Trent,Alexander-Arnold,12,2,24,0,0,0,0,0,0,0,0,0,0,0,6,4.2,11.3,0.0,1.6,1,0.0,0.03,0.03,0.19,1,False,11,2.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
325,Caoimhin,Kelleher,12,1,90,0,0,1,0,0,0,0,0,0,2,0,23,19.4,0.0,0.0,1.9,1,0.0,0.0,0.0,1.5,6,False,11,1.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
326,Ibrahima,Konaté,12,2,90,0,0,1,0,0,0,0,0,0,0,0,28,15.8,11.0,4.0,3.1,1,0.11,0.01,0.12,1.5,6,False,11,4.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
327,Luis,Díaz,12,3,90,0,0,1,0,0,0,0,0,0,0,0,11,10.0,34.8,19.0,6.4,1,0.04,0.08,0.12,1.5,3,False,11,7.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
345,Kevin,De Bruyne,13,3,16,0,0,0,2,0,0,0,0,0,0,0,3,0.0,1.2,5.0,0.5,0,0.03,0.01,0.04,0.83,1,False,11,15.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
366,Bruno,Borges Fernandes,14,3,90,1,2,1,0,0,0,0,0,0,0,0,59,0.0,0.0,0.0,0.0,1,0.24,0.17,0.41,0.77,14,True,11,8.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
369,Diogo,Dalot Teixeira,14,2,56,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,1,0.0,0.01,0.01,0.73,1,False,11,3.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
372,Alejandro,Garnacho,14,3,33,1,0,0,0,0,0,0,0,0,0,0,21,0.0,0.0,0.0,0.0,0,0.06,0.01,0.07,0.05,6,False,11,5.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
447,Chris,Wood,16,4,90,0,0,0,3,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,1,0.0,0.01,0.01,1.56,2,False,11,9.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
492,Dejan,Kulusevski,18,3,90,0,0,0,2,0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,1,0.0,0.34,0.34,1.74,2,False,11,6.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
505,Destiny,Udogie,18,2,90,0,0,0,2,0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,1,0.0,0.04,0.04,1.74,1,False,11,13.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
6,Jurriën,Timber,1,2,86,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,1,0.04,0.0,0.04,1.3,2,False,11,5.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
15,David,Raya Martin,1,1,86,0,0,0,1,0,0,0,0,0,2,0,10,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.3,2,False,11,12.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
24,Benjamin,White,1,2,86,0,0,0,1,0,0,0,1,0,0,0,4,0.0,0.0,0.0,0.0,1,0.02,0.18,0.2,1.3,1,False,11,13.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
38,Jhon,Durán,2,4,25,0,0,0,1,0,0,0,0,0,0,0,3,2.2,0.3,2.0,0.5,0,0.0,0.0,0.0,0.84,1,False,11,11.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
88,Nathan,Collins,4,2,90,0,0,0,2,0,0,0,0,0,0,0,12,46.0,10.5,6.0,6.3,1,0.0,0.29,0.29,2.6,1,False,11,4.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
136,Mitoma,Kaoru,5,3,89,0,0,0,1,0,0,0,0,0,0,0,9,11.6,17.0,27.0,5.6,1,0.22,0.27,0.49,2.06,2,False,11,15.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
180,Nicolas,Jackson,6,4,86,0,0,0,1,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,1,0.08,0.06,0.14,0.95,2,False,11,9.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
235,Jordan,Pickford,8,1,90,0,0,1,0,0,0,0,0,0,6,3,32,47.8,0.0,0.0,4.8,1,0.0,0.0,0.0,1.0,11,True,11,1.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
